image,link,title,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1456992.jpg,https://www.allrecipes.com/recipe/239353/chocolate-chip-granola-cookies/,Chocolate Chip Granola Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7407142.jpg,https://www.allrecipes.com/recipe/77229/nannys-steamed-cranberry-pudding/,Nanny's Steamed Cranberry Pudding,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8699083.jpg,https://www.allrecipes.com/recipe/244246/oatmeal-pumpkin-cookies/,Oatmeal Pumpkin Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8979337.jpg,https://www.allrecipes.com/recipe/259034/apple-and-nectarine-pie/,Apple and Nectarine Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F871778.jpg,https://www.allrecipes.com/recipe/221102/chocolate-strawberry-cake/,Chocolate Strawberry Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7055091.jpg,https://www.allrecipes.com/recipe/24282/plum-pudding-i/,Plum Pudding I,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9243280.jpg,https://www.allrecipes.com/recipe/220169/strawberry-shortcake-with-balsamic/,Strawberry Shortcake with Balsamic,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F971118.jpg,https://www.allrecipes.com/recipe/24465/spumetti/,Spumetti,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4495418.jpg,https://www.allrecipes.com/recipe/125863/bourbon-candy-apples/,Bourbon Candy Apples,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F855858.jpg,https://www.allrecipes.com/recipe/215586/summer-fruit-salad-ii/,Summer Fruit Salad II,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4496755.jpg,https://www.allrecipes.com/recipe/213691/debs-passover-brownies/,Deb's Passover Brownies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F04%2F02%2F283215_Salted-caramel-apple-pie_MFS_0039.jpg,https://www.allrecipes.com/recipe/283215/salted-caramel-apple-pie/,Salted Caramel Apple Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6738096.jpg,https://www.allrecipes.com/recipe/220878/trail-mix-bars/,Trail Mix Bars,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F128737.jpg,https://www.allrecipes.com/recipe/10358/selmas-best-oatmeal-cookies/,Selma's Best Oatmeal Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8409702.jpg,https://www.allrecipes.com/recipe/276629/banana-almond-streusel-bundt-cake/,Banana-Almond Streusel Bundt® Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2127641.jpg,https://www.allrecipes.com/recipe/218301/gluten-free-red-velvet-cake/,Gluten-Free Red Velvet Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6451489.jpg,https://www.allrecipes.com/recipe/272253/poppy-seed-shortbread/,Poppy Seed Shortbread,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2016%2F12%2F1090243-Best-Brownies-Photo-by-Paula-resized.jpg,https://www.allrecipes.com/recipe/10549/best-brownies/,Best Brownies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F16%2F4462051.jpg,https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,Best Chocolate Chip Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F08%2F429165.jpg,https://www.allrecipes.com/article/what-is-icebox-cake/,What Is an Icebox Cake?,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F08%2F4460044-slow-cooker-peanut-butter-fudge-cake-photo-by-matt-wencl.jpg,https://www.allrecipes.com/gallery/best-warm-chocolate-desserts/,Our Best Warm Chocolate Desserts,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F06%2F29%2F15139-cherry-cobbler-ii-crystal-christensen.jpg,https://www.allrecipes.com/gallery/grandmas-best-cobblers/,Grandma's Best Old-Fashioned Cobblers,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1018591.jpg,https://www.allrecipes.com/recipe/232952/banana-sorbet/,Banana Sorbet,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2213676.jpg,https://www.allrecipes.com/recipe/241768/chewy-peanut-butter-cranberry-bars/,Chewy Peanut Butter Cranberry Bars,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7956848.jpg,https://www.allrecipes.com/recipe/233260/ggs-shortbread-cookies/,GG's Shortbread Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1130500.jpg,https://www.allrecipes.com/recipe/143352/summer-fruit-shortcakes/,Summer Fruit Shortcakes,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F56221.jpg,https://www.allrecipes.com/recipe/153941/golden-honey-snaps/,Golden Honey Snaps,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5102511.jpg,https://www.allrecipes.com/recipe/254214/mine-craft-creeper-cake/,Mine Craft Creeper Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F908869.jpg,https://www.allrecipes.com/recipe/222864/cracked-sugar-cookies/,Cracked Sugar Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1075582.jpg,https://www.allrecipes.com/recipe/26103/pistachio-fudge/,Pistachio Fudge,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1315742.jpg,https://www.allrecipes.com/recipe/229580/grunt/,Grunt,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F194438.jpg,https://www.allrecipes.com/recipe/24134/barbs-pumpkin-chocolate-chip-muffins/,Barb's Pumpkin Chocolate Chip Muffins,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9426627.jpg,https://www.allrecipes.com/recipe/282450/easy-pecan-pie-cheesecake/,Easy Pecan Pie Cheesecake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F132646.jpg,https://www.allrecipes.com/recipe/26034/oatmeal-praline-cake/,Oatmeal Praline Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5773504.jpg,https://www.allrecipes.com/recipe/10614/carrot-cookies-iii/,Carrot Cookies III,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2110688.jpg,https://www.allrecipes.com/recipe/24091/cranberry-nut-pie/,Cranberry Nut Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F495494.jpg,https://www.allrecipes.com/recipe/152515/kabocha-squash-pie-japanese-pumpkin-pie/,Kabocha Squash Pie (Japanese Pumpkin Pie),,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F876502.jpg,https://www.allrecipes.com/recipe/12453/oatmeal-pie-iii/,Oatmeal Pie III,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6551277.jpg,https://www.allrecipes.com/recipe/19849/baked-fruit-dumplings/,Baked Fruit Dumplings,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F648912.jpg,https://www.allrecipes.com/recipe/35633/rhubarb-meringue-squares/,Rhubarb Meringue Squares,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2016%2F12%2F1090243-Best-Brownies-Photo-by-Paula-resized.jpg,https://www.allrecipes.com/recipe/10549/best-brownies/,Best Brownies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F16%2F4462051.jpg,https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,Best Chocolate Chip Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F08%2F429165.jpg,https://www.allrecipes.com/article/what-is-icebox-cake/,What Is an Icebox Cake?,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F08%2F4460044-slow-cooker-peanut-butter-fudge-cake-photo-by-matt-wencl.jpg,https://www.allrecipes.com/gallery/best-warm-chocolate-desserts/,Our Best Warm Chocolate Desserts,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F69455.jpg,https://www.allrecipes.com/recipe/7599/honey-comb-coffee-cake/,Honey Comb Coffee Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7013429.jpg,https://www.allrecipes.com/recipe/275709/lemon-panna-cotta-with-blueberries/,Lemon Panna Cotta with Blueberries,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1127518.jpg,https://www.allrecipes.com/recipe/26205/pecan-puffs-ii/,Pecan Puffs II,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F848691.jpg,https://www.allrecipes.com/recipe/222813/moms-rhubarb-custard-torte/,Mom's Rhubarb Custard Torte,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4517032.jpg,https://www.allrecipes.com/recipe/239203/almond-y-peanut-butter-oatmeal-cookies/,Almond-y Peanut Butter Oatmeal Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6376871.jpg,https://www.allrecipes.com/recipe/270365/baklava-cheesecake/,Baklava Cheesecake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9051385.jpg,https://www.allrecipes.com/recipe/283480/irish-coffee-cookies/,Irish Coffee Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3674140.jpg,https://www.allrecipes.com/recipe/25090/jammin-good-bars/,Jammin Good Bars,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1015077.jpg,https://www.allrecipes.com/recipe/231331/president-andrew-jacksons-favorite-blackberry-jam-cake/,President Andrew Jackson's Favorite Blackberry Jam Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F06%2F09%2F9239545-banana-split-ice-cream-pie-photo-by-meredith-food-studios.jpg,https://www.allrecipes.com/gallery/summer-ice-cream-recipes/,20 Ice Cream Treats You'll Want to Make All Summer Long,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7465452.jpg,https://www.allrecipes.com/recipe/277465/apple-rice-pudding/,Apple Rice Pudding,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2259038.jpg,https://www.allrecipes.com/recipe/242251/crazy-aunties-banana-cake/,Crazy Auntie's Banana Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F405904.jpg,https://www.allrecipes.com/recipe/72460/ghorayeba/,Ghorayeba,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4592652.jpg,https://www.allrecipes.com/recipe/175588/dead-bones-lossa-morte/,Dead Bones (L'Ossa Morte),,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4515088.jpg,https://www.allrecipes.com/recipe/112946/guamanian-mochi/,Guamanian Mochi,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F665819.jpg,https://www.allrecipes.com/recipe/51697/red-white-and-blue-ambrosia/,"Red, White and Blue Ambrosia",,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8022742.jpg,https://www.allrecipes.com/recipe/274106/chocolate-ricotta-mousse/,Chocolate Ricotta Mousse,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6351143.jpg,https://www.allrecipes.com/recipe/256346/instant-pot-chocolate-cheesecake/,Instant Pot® Chocolate Cheesecake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F613427.jpg,https://www.allrecipes.com/recipe/110298/peach-and-lavender-ice/,Peach and Lavender Ice,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5434991.jpg,https://www.allrecipes.com/recipe/265353/nut-free-macarons/,Nut-Free Macarons,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2016%2F12%2F1090243-Best-Brownies-Photo-by-Paula-resized.jpg,https://www.allrecipes.com/recipe/10549/best-brownies/,Best Brownies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F16%2F4462051.jpg,https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,Best Chocolate Chip Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F08%2F429165.jpg,https://www.allrecipes.com/article/what-is-icebox-cake/,What Is an Icebox Cake?,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F08%2F4460044-slow-cooker-peanut-butter-fudge-cake-photo-by-matt-wencl.jpg,https://www.allrecipes.com/gallery/best-warm-chocolate-desserts/,Our Best Warm Chocolate Desserts,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1690959.jpg,https://www.allrecipes.com/recipe/16270/chocolate-pecan-pie-ii/,Chocolate Pecan Pie II,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F772522.jpg,https://www.allrecipes.com/recipe/150255/pumpkin-pot-de-creme/,Pumpkin Pot De Creme,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F938232.jpg,https://www.allrecipes.com/recipe/153923/chocolate-chip-candy-cane-meringue-cookies/,Chocolate Chip Candy Cane Meringue Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5868033.jpg,https://www.allrecipes.com/recipe/268685/dairy-free-honey-pumpkin-pie/,Dairy-Free Honey Pumpkin Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6803818.jpg,https://www.allrecipes.com/recipe/232877/peanut-butter-no-bakes/,Peanut Butter No Bakes,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1183292.jpg,https://www.allrecipes.com/recipe/261888/rainbow-vanilla-cheesecake-cookie-bars/,Rainbow Vanilla Cheesecake Cookie Bars,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1212802.jpg,https://www.allrecipes.com/recipe/238128/chai-tea-ice-cream/,Chai Tea Ice Cream,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4576362.jpg,https://www.allrecipes.com/recipe/261174/no-bake-toffee-fudge-bars/,No Bake Toffee Fudge Bars,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6442470.jpg,https://www.allrecipes.com/recipe/271097/cherimoya-almond-cake/,Cherimoya-Almond Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1844367.jpg,https://www.allrecipes.com/recipe/11054/grandmoms-sand-tarts/,Grandmom's Sand Tarts,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1260529.jpg,https://www.allrecipes.com/recipe/233494/squashed-lemon-coconut-pie/,Squashed Lemon Coconut Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1096976.jpg,https://www.allrecipes.com/recipe/24106/chocolate-chess-pie-iii/,Chocolate Chess Pie III,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1872969.jpg,https://www.allrecipes.com/recipe/11114/apricot-almond-rugalach/,Apricot Almond Rugalach,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6557320.jpg,https://www.allrecipes.com/recipe/272708/snickerdoodle-cake-with-streusel-topping/,Snickerdoodle Cake with Streusel Topping,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4578801.jpg,https://www.allrecipes.com/recipe/261042/princess-cake/,Princess Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F932876.jpg,https://www.allrecipes.com/recipe/17451/vidas-famous-buttermilk-pie/,Vida's Famous Buttermilk Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F971111.jpg,https://www.allrecipes.com/recipe/10127/make-ahead-peanut-butter-cookies/,Make Ahead Peanut Butter Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2016%2F12%2F1090243-Best-Brownies-Photo-by-Paula-resized.jpg,https://www.allrecipes.com/recipe/10549/best-brownies/,Best Brownies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F16%2F4462051.jpg,https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,Best Chocolate Chip Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F07%2F08%2F429165.jpg,https://www.allrecipes.com/article/what-is-icebox-cake/,What Is an Icebox Cake?,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F09%2F08%2F4460044-slow-cooker-peanut-butter-fudge-cake-photo-by-matt-wencl.jpg,https://www.allrecipes.com/gallery/best-warm-chocolate-desserts/,Our Best Warm Chocolate Desserts,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F07%2F26%2F7567_RainbowCake_MFS_057.jpg,https://www.allrecipes.com/recipe/7567/rainbow-cake/,Rainbow Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F144623.jpg,https://www.allrecipes.com/recipe/9491/best-ever-fudge/,Best Ever Fudge,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7056902.jpg,https://www.allrecipes.com/recipe/275569/spiced-plum-upside-down-cake-with-oats/,Spiced Plum Upside-Down Cake with Oats,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F818409.jpg,https://www.allrecipes.com/recipe/17457/easiest-lemony-pound-cake/,Easiest Lemony Pound Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1768237.jpg,https://www.allrecipes.com/recipe/240430/easy-brown-butter-cookies/,Easy Brown Butter Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2775568.jpg,https://www.allrecipes.com/recipe/278831/italian-cookies-with-icing/,Italian Cookies with Icing,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F271703.jpg,https://www.allrecipes.com/recipe/139740/white-chocolate-macadamia-creme-brulee/,White Chocolate Macadamia Creme Brulee,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9292289.jpg,https://www.allrecipes.com/recipe/273435/mixed-berry-crostata/,Mixed Berry Crostata,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F391238.jpg,https://www.allrecipes.com/recipe/285887/peanut-butter-smores-cookies/,Peanut Butter S'mores Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2515885.jpg,https://www.allrecipes.com/recipe/244645/light-and-fluffy-chocolate-chip-cookies/,Light and Fluffy Chocolate Chip Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7312284.jpg,https://www.allrecipes.com/recipe/276739/lemon-spritz-cookies/,Lemon Spritz Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6385664.jpg,https://www.allrecipes.com/recipe/231355/luscious-lemon-snowballs/,Luscious Lemon Snowballs,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2149121.jpg,https://www.allrecipes.com/recipe/240899/maple-syrup-pie/,Maple Syrup Pie,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1983785.jpg,https://www.allrecipes.com/recipe/239803/gluten-free-raspberry-almond-coffee-cake/,Gluten-Free Raspberry-Almond Coffee Cake,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1074778.jpg,https://www.allrecipes.com/recipe/235478/easy-eggnog-cupcakes/,Easy Eggnog Cupcakes,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2025459.jpg,https://www.allrecipes.com/recipe/212862/grandmas-coconut-corn-flake-cookies/,Grandma's Coconut Corn Flake Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6742419.jpg,https://www.allrecipes.com/recipe/9610/lots-o-cookies/,Lots o' Cookies,,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6371128.jpg,https://www.allrecipes.com/recipe/229463/peanut-butter-cookies-with-truvia-baking-blend/,Peanut Butter Cookies with Truvia&reg, Baking Blend,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F610795.jpg,https://www.allrecipes.com/recipe/266326/capirotada-mexican-dessert/,Capirotada (Mexican Dessert),,,
https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2021%2F12%2F03%2F43941-gingerbread-biscotti-rosalie-2000.jpg,https://www.allrecipes.com/gallery/diabetes-friendly-christmas-desserts/,8 Diabetes-Friendly Christmas Desserts for Everyone to Enjoy,,,
